,Age,Income,Emp_stat_Present,Gender,Marital_status,Loc,Notice_things_Present,All_angles_Present,Sincere_prod_Present,Lonely_Present,Worry_health_Present,Charity_Present,New_env_Present,Meeting_ppl_Present,Hob_interests_Present,Surveys_Present,Spent_onli_Present,WFH_office_Present,Ethu_Present,Income_Change,Smoking_hab_Present,Drinking_hab_Present,Sleeping_hab_Present,Healthy_Lifestyle_Present,Medi_pref_Present,Pol_interest_Present,Internet_interest_Present,Economy_Manag_intrst_Present,Medicine_intrst_Present,Religion_intrst_Present,Save_all_money_Present,Brand_non-brand_Present,Food_pref_Present,Mode_of_transport_Present,Basic_medications_Present,Digital_content_Present,Active_Investor_Present,Edu_instit_fee_Present,Change_in_data_consumption,Spend_on_gadgets_Present,Spend_on_Luxury_Present,Track_Household_exp_Present,Domestic_help_Present,Spending_kind_Present
0,5,2.0,5.0,1,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2,1.0,2.0,0.0,2.0,0,1.0,4.0,0.0,3.0,0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0
1,5,1.0,3.0,1,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2,1.0,4.0,2.0,0.0,0,3.0,3.0,1.0,2.0,3,3.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,0.0
2,0,3.0,0.0,1,0.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2,0.0,3.0,0.0,3.0,1,2.0,3.0,0.0,2.0,0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0
3,4,5.0,2.0,1,1.0,2.0,3.0,3.0,0.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,0,2.0,2.0,0.0,2.0,2,0.0,2.0,0.0,2.0,0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
4,0,4.0,3.0,0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0.0,0.0,2.0,2.0,1,0.0,0.0,1.0,2.0,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
5,1,4.0,4.0,0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0,0.0,2.0,2.0,2.0,1,3.0,2.0,1.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0
6,0,0.0,2.0,1,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0,0.0,2.0,2.0,2.0,1,2.0,0.0,1.0,2.0,1,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
7,0,0.0,4.0,0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2,1.0,0.0,2.0,2.0,1,3.0,2.0,0.0,0.0,3,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0
8,0,4.0,3.0,1,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1,0.0,3.0,2.0,2.0,1,3.0,0.0,1.0,2.0,0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0
9,0,2.0,0.0,1,0.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,2,0.0,2.0,0.0,2.0,2,3.0,2.0,1.0,2.0,2,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0
10,0,0.0,0.0,1,0.0,2.0,3.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,3,0.0,2.0,2.0,2.0,1,0.0,3.0,1.0,3.0,0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0
11,0,2.0,0.0,1,0.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2,1.0,0.0,2.0,2.0,2,0.0,0.0,1.0,0.0,3,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
12,0,4.0,4.0,0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,2,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,0.0,3,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0
13,0,0.0,5.0,0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0,1.0,1.0,2.0,2.0,1,3.0,2.0,1.0,2.0,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0
14,0,3.0,2.0,0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0,0.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0
15,0,3.0,3.0,0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,2,1.0,1.0,2.0,2.0,1,3.0,2.0,1.0,2.0,0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0
16,0,3.0,2.0,1,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,2,2.0,3.0,2.0,2.0,0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0
17,0,2.0,1.0,1,0.0,2.0,0.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,2,0.0,2.0,2.0,2.0,1,3.0,4.0,1.0,3.0,3,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,4,5.0,0.0,0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0,1.0,0.0,2.0,2.0,1,0.0,0.0,0.0,2.0,0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0
19,0,4.0,3.0,0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,2,1.0,1.0,2.0,2.0,2,0.0,4.0,1.0,1.0,0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0
20,1,2.0,2.0,1,0.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2,0.0,2.0,0.0,2.0,0,3.0,2.0,1.0,1.0,0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0
21,0,4.0,3.0,0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,2,1.0,1.0,2.0,2.0,2,0.0,4.0,1.0,1.0,0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
22,0,4.0,3.0,0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,2,1.0,1.0,2.0,2.0,2,0.0,4.0,1.0,1.0,0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
23,0,1.0,2.0,0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1,0.0,0.0,0.0,2.0,1,2.0,2.0,0.0,3.0,0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0
24,0,4.0,2.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2,0.0,0.0,2.0,2.0,1,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0
25,0,3.0,2.0,0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0,2.0,0.0,2.0,2.0,1,1.0,4.0,1.0,2.0,1,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
26,0,2.0,2.0,1,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2,1.0,4.0,0.0,2.0,1,3.0,2.0,1.0,2.0,0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,2.0,3.0,2.0
27,0,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2,1.0,4.0,0.0,2.0,1,3.0,2.0,1.0,2.0,0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0
28,0,5.0,0.0,1,1.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,2.0,2,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
29,4,5.0,4.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0,0.0,0.0,2.0,2.0,1,3.0,4.0,1.0,3.0,3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0
30,0,4.0,3.0,0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0,2.0,0.0,2.0,2.0,1,3.0,2.0,1.0,2.0,1,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
31,4,4.0,2.0,0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,2.0,1,2.0,0.0,1.0,2.0,1,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0
32,0,4.0,3.0,0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,4.0,4.0,0.0,2,1.0,1.0,2.0,2.0,1,3.0,1.0,0.0,2.0,3,2.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0
33,1,1.0,0.0,1,0.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2,2.0,0.0,2.0,2.0,2,2.0,2.0,0.0,0.0,1,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0
34,1,3.0,0.0,1,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,2,2.0,2.0,0.0,3.0,2,2.0,0.0,1.0,0.0,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0
35,0,4.0,3.0,0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.0,0.0,2.0,2.0,2,2.0,1.0,1.0,2.0,1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
36,0,3.0,3.0,1,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1.0,2,2.0,2.0,0.0,3.0,0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0
37,2,2.0,1.0,1,1.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,2,0.0,3.0,2.0,2.0,1,3.0,3.0,1.0,0.0,0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0
38,0,4.0,3.0,1,0.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,3.0,0,0.0,0.0,2.0,2.0,1,3.0,2.0,1.0,2.0,3,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0
39,0,4.0,3.0,0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,1,3.0,2.0,0.0,2.0,1,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
40,0,3.0,3.0,0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,2.0,3,3.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
41,1,3.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,0.0,2.0,0.0,2.0,2,2.0,2.0,1.0,1.0,0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0
42,0,3.0,3.0,0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1,3.0,1.0,0.0,0.0,3,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0
43,0,2.0,3.0,0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2,2.0,1.0,0.0,2.0,1,3.0,2.0,1.0,2.0,3,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0
44,1,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,3.0,2.0,1.0,1,3.0,0.0,1.0,1.0,1,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0
45,0,4.0,3.0,0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,2.0,3.0,3.0,3.0,3.0,2,2.0,3.0,2.0,2.0,1,2.0,0.0,1.0,1.0,3,0.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0
46,0,4.0,3.0,0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,0,0.0,0.0,2.0,2.0,1,3.0,0.0,1.0,2.0,1,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0
47,0,5.0,0.0,0,0.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2,2.0,1.0,0.0,2.0,1,3.0,0.0,0.0,2.0,1,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
48,0,2.0,4.0,1,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,2,2.0,0.0,0.0,0.0,3,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0
49,0,4.0,2.0,0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0,2.0,2.0,0.0,2.0,1,3.0,1.0,1.0,2.0,1,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
50,0,4.0,3.0,0,0.0,2.0,3.0,3.0,0.0,4.0,3.0,1.0,0.0,4.0,2.0,0.0,0,2.0,1.0,2.0,2.0,1,3.0,4.0,1.0,0.0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0
51,4,2.0,0.0,0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0,1.0,3.0,2.0,2.0,1,0.0,0.0,1.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0
52,0,4.0,4.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2,0.0,0.0,2.0,2.0,1,0.0,2.0,0.0,1.0,0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
53,3,0.0,2.0,1,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1.0,0.0,2.0,1,3.0,4.0,1.0,3.0,0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0
54,2,1.0,1.0,0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,0,1.0,0.0,2.0,2.0,1,3.0,2.0,1.0,2.0,3,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0
55,0,4.0,3.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2,0.0,1.0,2.0,2.0,1,3.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
56,0,4.0,3.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,1,1.0,4.0,2.0,2.0,1,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
57,0,2.0,0.0,1,0.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,3.0,0.0,0,0.0,3.0,2.0,2.0,1,0.0,0.0,0.0,1.0,0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
58,0,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0,0.0,3.0,2.0,2.0,1,0.0,4.0,1.0,2.0,0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0
59,0,4.0,2.0,0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,0,0.0,4.0,2.0,2.0,1,3.0,4.0,1.0,3.0,0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0
60,0,3.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2,1.0,0.0,0.0,2.0,1,0.0,4.0,1.0,2.0,3,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0
61,0,4.0,3.0,0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,0.0,0.0,2.0,2.0,1,0.0,2.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
62,1,2.0,0.0,1,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,2.0,2.0,2,2.0,2.0,2.0,2.0,1,3.0,0.0,1.0,0.0,3,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0
63,0,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1,1.0,3.0,2.0,2.0,1,2.0,3.0,1.0,2.0,1,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0
64,0,5.0,3.0,1,0.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0,0.0,3.0,2.0,2.0,1,2.0,4.0,1.0,2.0,3,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
65,0,5.0,5.0,1,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,2,0.0,3.0,2.0,2.0,1,3.0,4.0,1.0,2.0,3,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0
66,4,1.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1,2.0,2.0,1.0,2.0,0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,2.0,2.0,2.0
67,2,3.0,0.0,0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2,0.0,2.0,0.0,2.0,1,3.0,0.0,1.0,0.0,3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
68,0,4.0,3.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1,3.0,0.0,1.0,1.0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
69,0,4.0,3.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,1,1.0,4.0,2.0,2.0,1,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
70,0,4.0,3.0,0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,2.0,1,2.0,2.0,1.0,0.0,1,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0
71,0,4.0,3.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2,0.0,1.0,2.0,2.0,1,3.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
72,1,0.0,0.0,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,1.0,0.0,2.0,2.0,2,3.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0
73,1,3.0,0.0,1,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2,1.0,3.0,0.0,1.0,1,2.0,0.0,0.0,0.0,3,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0
74,0,4.0,3.0,0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,2,0.0,3.0,2.0,2.0,1,3.0,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0
75,0,3.0,4.0,1,0.0,1.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2,0.0,2.0,0.0,2.0,1,3.0,1.0,0.0,2.0,3,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
76,0,2.0,0.0,1,0.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,1,2.0,2.0,2.0,0.0,2,3.0,2.0,1.0,2.0,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0
77,2,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2,2.0,0.0,2.0,2.0,1,3.0,1.0,0.0,0.0,3,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
78,0,3.0,2.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2,0.0,3.0,2.0,2.0,1,2.0,0.0,1.0,2.0,0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0
79,0,4.0,3.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1,0.0,0.0,1.0,3.0,3,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0
